"GEOG","LEA_STATE","SCHOOLS","YEAR","ENR","ENR_HS_TOT","STU_TEACH_RAT","ENR_AP","SCH_FTETEACH_TOT","SCH_APCOURSES_TOT","SCH_APCOURSES_MODE","SCH_APCOURSES_MEAN","PCT_ENR_WH","PCT_ENR_BL","PCT_ENR_AS","PCT_ENR_HI","PCT_ENR_OTH","PCT_ENR_NON_WH","PCT_ENR_AP","ENR_AP_GAP_BL","ENR_AP_GAP_AS","ENR_AP_GAP_HI"
"STATE","NM",872,2013,338193,94135,14.8872931109848,16472,22716.89,0,NA,NA,0.24560236314767,0.0197106385998527,0.0126554955306585,0.603120111888774,0.118911390833045,0.75439763685233,0.0487059164441606,1.34318135029215,0.574690273162531,1.65496217375453
"STATE","NM",880,2015,340244,92215,15.4622416937297,18189,22004.8300071508,0,NA,NA,0.236256921503392,0.0204059439696218,0.0123675950200444,0.608883624692867,0.122085914814075,0.763743078496608,0.0534586943487615,1.29773975028779,0.580327314587476,1.36528240317936
"STATE","NM",866,2017,332026,94074,15.2148191606799,18256,21822.5400179625,883,2,8.74257425742574,0.228506201321583,0.0198147133055845,0.0115292175913934,0.616996861691554,0.123153006089885,0.771493798678417,0.0549836458590592,1.38044485824631,0.576443886742458,1.31234797763153
"STATE","NM",879,2020,311132,96070,13.9590934419768,17949,22288.8399804235,829,1,7.82075471698113,0.215426249951789,0.0204382705732615,0.0127373590630343,0.638513556946891,0.126843269094789,0.784573750048211,0.0576893408585424,1.42611903627527,0.589037530181224,1.25743764886699
"STATE","NM",859,2021,306575,99989,14.1591215777919,16113,21652.1200355291,823,1,8.39795918367347,0.216400554513577,0.0190948381309631,0.0125091739378619,0.62206311669249,0.129932316725108,0.783599445486423,0.0525581016064584,1.49215244143796,0.566760846386197,1.38588888761766
"STATE","NV",649,2011,442422,129145,NA,15167,0,0,NA,NA,0.373778880797067,0.0963582281170466,0.0561997369027761,0.396332008806072,0.0773311453770382,0.626221119202933,0.0342817490992763,2.13290779820852,0.554310638705945,1.78111567401797
"STATE","NV",651,2013,453609,132398,18.5192942231237,19698,24493.86,0,NA,NA,0.35981428939902,0.0992264262834291,0.0559005663467877,0.404980941736165,0.0800777762345985,0.64018571060098,0.0434250643175069,2.17256967924489,0.577476182651486,1.59373503226484
"STATE","NV",658,2015,471356,136906,18.3822356570049,24168,25641.9300021529,0,NA,NA,0.339887473586843,0.104689449163689,0.0547866156365889,0.415859774777451,0.084776686835428,0.660112526413157,0.0512733475334991,1.99777022735441,0.579974956531017,1.36946970465151
"STATE","NV",704,2017,485369,141942,19.4423603713604,26327,24964.5100044012,1097,1,12.6091954022988,0.323271572762167,0.110740488164675,0.054713012161881,0.426009901744858,0.0852650251664198,0.676728427237834,0.0542412061750956,2.15667055007494,0.594090553187961,1.35226538936535
"STATE","NV",729,2020,473375,147189,17.4345158303116,26809,27151.599998951,1181,18,12.6989247311828,0.305136519672564,0.120025349881172,0.0560950620543966,0.443020860839715,0.0918531819382097,0.694863480327436,0.0566337470293108,1.87939153981996,0.541099350145602,1.24572529563268
"STATE","NV",727,2021,476867,148440,18.1856282810598,25852,26222.1899969578,1213,16,13.1847826086957,0.293654205470288,0.120612246181849,0.0547825704022296,0.435205203966724,0.0957457739789082,0.706345794529712,0.0542121807548017,1.98296021230614,0.552043462155822,1.36151105115391
"STATE","NY",4864,2011,2753889,522117,NA,137260,0,0,NA,NA,0.482024511518075,0.185614598119242,0.0831903537143291,0.23074967800082,0.0184208586475345,0.517975488481925,0.0498422412813298,1.10879303369243,0.246759541480468,0.853930374843388
"STATE","NY",4894,2013,2738341,521540,12.8638844487864,145285,212870.46,0,NA,NA,0.465554509098757,0.180074724075636,0.0861466851644846,0.244467361807751,0.0237567198533711,0.534445490901243,0.0530558465874046,1.06163295267354,0.244894142398514,0.809613178070895
"STATE","NY",4916,2015,2731958,523468,12.5348309088239,151912,217949.330140293,0,NA,NA,0.447570204227151,0.175885939681357,0.0887158587357492,0.25745271340189,0.0303752839538529,0.552429795772849,0.0556055400558867,1.05952376171165,0.25602336405214,0.891535596459893
"STATE","NY",4873,2017,2705536,523615,11.8101437768557,175333,229085.780081868,8757,5,8.54341463414634,0.434722731466149,0.17096316589393,0.092816728367318,0.268262554998344,0.0332348192742584,0.565277268533851,0.0648052733358566,0.869431451391836,0.247210285215559,0.784455399213884
"STATE","NY",4877,2020,2561406,511746,11.2208648205088,173385,228271.70997715,8740,5,8.59390363815143,0.415996917318067,0.165963146802967,0.0946433326071697,0.283958107383211,0.0397789339136396,0.584003082681933,0.067691338272808,0.713241100163752,0.296514137422583,0.743106222344909
"STATE","NY",4879,2021,2488446,508207,10.8374133705908,191339,229616.229897887,9104,5,8.92549019607843,0.413933434762096,0.160732039192331,0.098109824364282,0.285001161367375,0.0422235403139148,0.586066565237904,0.0768909592573035,0.727647780826524,0.237433257079391,0.746816659722224
"STATE","OH",3702,2011,1784779,510996,NA,94124,0,0,NA,NA,0.742230270526491,0.156925871494454,0.0179669303594451,0.0374276030813899,0.0454493245382201,0.257769729473509,0.0527370615633644,2.41549750163505,0.474904481749539,1.48492379449197
"STATE","OH",3607,2013,1768536,508020,16.4546829949128,59158,107479.19,0,NA,NA,0.732688506199478,0.15563268149475,0.0193617771987678,0.0448800589866421,0.0474369761203617,0.267311493800522,0.0334502662088869,2.20687553288739,0.376616961958305,1.50158265648664
"STATE","OH",3631,2015,1760243,519525,16.3272913969507,59443,107809.860019326,0,NA,NA,0.716362456774434,0.160540334487909,0.0213737535101688,0.0505708586825796,0.0511525965449089,0.283637543225566,0.0337697692875359,2.29026592485822,0.363554334809347,1.7137678371872
"STATE","OH",3592,2017,1732939,505820,15.978543185032,64662,108454.130012512,3430,2,6.77865612648221,0.703398677045182,0.162702784114155,0.0238011840001293,0.0568935201989222,0.0532038346416117,0.296601322954818,0.0373134888187063,1.94323996764601,0.403417288361687,1.66748975782534
"STATE","OH",3514,2020,1668109,502701,15.2253167753751,57616,109561.529957652,3621,1,7.12795275590551,0.680749279573457,0.166954317733433,0.0266895029041867,0.0651672043013976,0.0604396954875251,0.319250720426543,0.034539709335541,2.05123080815862,0.387043020667159,1.70712056041396
"STATE","OH",3534,2021,1668923,533516,15.1333889835712,62520,110280.849967696,3614,1,7.21357285429142,0.675475141753095,0.167950228980007,0.0268706225511902,0.0680576635351062,0.0616463431806021,0.324524858246905,0.0374612849124855,1.77930278844133,0.34173818170422,1.6347572640205
"STATE","OK",1774,2011,660402,169905,NA,25373,0,0,NA,NA,0.532902686545468,0.0974603347657942,0.0194442173100627,0.132083185695985,0.21810957568269,0.467097313454532,0.0384205377936469,1.45038494827147,0.437598773798141,1.59587689905041
"STATE","OK",1811,2013,686587,175567,15.2913303018837,25588,44900.41,0,NA,NA,0.51666576850421,0.0915674197152,0.01925611757869,0.147834141922291,0.224676552279609,0.48333423149579,0.0372684015281385,1.40698513001292,0.40338057957225,1.25685552160166
"STATE","OK",1815,2015,697577,185662,15.6163210304651,27028,44669.7399879992,0,NA,NA,0.50100562375193,0.0893120042661957,0.0199461851523201,0.158270699865391,0.231465486964163,0.49899437624807,0.0387455435027244,1.19409299149811,0.397085407016492,1.1253932297274
"STATE","OK",1816,2017,693996,190645,16.2038578541479,27327,42829.0599835366,1656,1,6.04379562043796,0.488743450970899,0.0857368053994547,0.0203142381224099,0.171993786707704,0.233211718799532,0.511256549029101,0.0393763076444245,1.07764603382259,0.401983000979792,1.04082199959179
"STATE","OK",1792,2020,675107,196371,14.3024386961495,22962,47202.229937315,1638,1,6.02205882352941,0.480817114916598,0.0821973405697171,0.0208544719577785,0.188451608411704,0.24131433980095,0.519182885083402,0.0340123861847085,1.26452854599004,0.34575385210901,1.28233897208862
"STATE","OK",1800,2021,670456,199244,14.8077014857102,24622,45277.5199882984,1635,1,6.43700787401575,0.463945434152278,0.0795622680682998,0.0215793430143067,0.191402567804599,0.243510386960516,0.536054565847722,0.0367242593100815,1.10929363550787,0.365546904837218,1.07895701655967
"STATE","OR",1312,2011,560927,170173,NA,24263,0,0,NA,NA,0.651553588969688,0.0262636671081977,0.0400230333002334,0.207868403553404,0.0742913070684777,0.348446411030312,0.0432551829382433,1.36064806104753,0.483999145808207,1.57012357983732
"STATE","OR",1309,2013,567168,172880,21.1457528640839,23155,26821.84,0,NA,NA,0.640540368991198,0.0245359399684044,0.0398506262694651,0.215807309298127,0.0792657554728052,0.359459631008802,0.0408256460167005,1.42066992446722,0.4659847310081,1.71787694109199
"STATE","OR",1283,2015,575015,175225,19.8544345117942,26958,28961.5400357246,0,NA,NA,0.630567898228742,0.0241802387763797,0.0401641696303575,0.224468926897559,0.0806187664669617,0.369432101771258,0.0468822552455153,1.39426326723114,0.501829940034846,1.38159512468204
"STATE","OR",1289,2017,581643,174644,19.446068753096,28734,29910.5699658394,1064,2,7.28767123287671,0.620901480805236,0.023418144807038,0.0408876235078906,0.231724614583172,0.0830681362966631,0.379098519194764,0.0494014369639109,1.52127714642077,0.517941394075754,1.2094889730587
"STATE","OR",1310,2020,549129,174717,16.4846476516292,24939,33311.540022254,1073,2,7.34931506849315,0.603182494459408,0.0237812972908005,0.0418335218136358,0.248387901567755,0.0898568460234298,0.396817505540592,0.0454155580929071,1.35046476099556,0.530623797504116,1.22068174726152
"STATE","OR",1322,2021,549116,173905,17.2494481383856,26333,31833.8300213814,1120,1,7.46666666666667,0.592148107139475,0.0233284041987485,0.0409166733440657,0.248371928699947,0.0952348866177638,0.407851892860525,0.0479552589980988,1.46819159899218,0.556380037706022,1.35289502010517
"STATE","PA",3220,2011,1762706,548823,NA,75557,0,0,NA,NA,0.709115984174332,0.151337205410318,0.0327933302547333,0.0826955828141505,0.0240578973464662,0.290884015825668,0.0428642099136214,2.29183874834414,0.49572777558911,2.57064995616337
"STATE","PA",3056,2013,1743591,528135,14.5120606533357,76331,120147.72,0,NA,NA,0.6884045627673,0.149607906900185,0.0350953864753833,0.0951392843849274,0.0317528594722042,0.3115954372327,0.0437780419834697,2.04302543613855,0.441777057060806,2.31847435348458
"STATE","PA",3027,2015,1728394,528699,14.2183909287854,84786,121560.450029604,0,NA,NA,0.673070492029017,0.148285633946889,0.0368891583747687,0.10386289237292,0.0378918232764057,0.326929507970983,0.0490547872765122,2.06439483212608,0.498403281277356,2.26525190741803
"STATE","PA",3006,2017,1720164,532281,13.9737703276509,92654,123099.489949122,5948,5,10.2906574394464,0.657547187361205,0.147184803309452,0.0391201071525738,0.114188530861011,0.0419593713157583,0.342452812638795,0.0538634688320416,2.24834510362237,0.505421228397382,2.15768179463976
"STATE","PA",2933,2020,1689202,537118,13.5009887940069,79224,125116.910011053,6342,5,10.8040885860307,0.630190468635486,0.14766617609972,0.0431730485755996,0.130813839907838,0.0481564667813559,0.369809531364514,0.0469002523084865,2.18467803733476,0.436195371298948,2.47283049626288
"STATE","PA",2947,2021,1686395,537762,13.2000182838986,84446,127757.020007849,6286,4,10.7452991452991,0.625079533561236,0.143956783553082,0.0434370358071508,0.136502420844464,0.0510242262340673,0.374920466438764,0.0500748638367642,2.15488744090477,0.432645805151685,2.58572812639711
"STATE","PR",1099,2017,348330,102778,14.338108174858,6984,24294,423,3,2.76470588235294,0.00133781184508943,0.000172250452157437,0.000149283725203112,0.997588493669796,0.000752160307754141,0.998662188154911,0.0200499526311257,0.956521739130435,NA,1.76099909485315
"STATE","PR",841,2020,276436,87197,13.743462265089,8090,20114,327,3,2.38686131386861,0.00162786323054884,0.000249605695350823,0.000173638744591877,0.997402653778813,0.000546238550695278,0.998372136769451,0.0292653634114225,0.6,0.375,0.808430340557276
"STATE","PR",844,2021,259563,83614,11.2603791592556,8122,23051,320,3,2.31884057971015,0.00212279870397553,0.00023115775360895,0.000154105169072634,0.996979538686176,0.000512399687166507,0.997877201296024,0.0312910545801983,1.10891089108911,0.435643564356436,0.815514197934291
"STATE","RI",291,2011,137587,42263,NA,5549,0,0,NA,NA,0.621693910035105,0.0849789587679069,0.0293923117736414,0.2167792015234,0.0471556178999469,0.378306089964895,0.0403308452106667,1.4453866064717,0.520095103526381,1.14564517838352
"STATE","RI",293,2013,140978,41940,12.3060405027933,5164,11456,0,NA,NA,0.606002354977372,0.0812254394302657,0.0295578033452028,0.230035892125012,0.0531785101221467,0.393997645022628,0.0366298287676091,1.63218083391577,0.584477219396192,1.59284850567014
"STATE","RI",308,2015,141895,41953,12.1492102350229,5885,11679.359995842,0,NA,NA,0.592325310969379,0.084245392719969,0.0317276859649741,0.239930934846189,0.0517706754994891,0.407674689030621,0.0414743296099228,1.25885602959906,0.603945558372232,1.41007404073977
"STATE","RI",312,2017,142232,43294,12.4264692672768,6804,11445.8899741173,576,9,12.5217391304348,0.571411496709601,0.0855292761122673,0.0332344338826706,0.255392598008887,0.054432195286574,0.428588503290399,0.0478373361831374,1.76499832132959,0.650801678146346,1.59994742868119
"STATE","RI",307,2020,137363,43999,12.6469545694842,8471,10861.349998951,514,12,10.078431372549,0.54141945065265,0.0889322452188726,0.0329055131294453,0.2772580680387,0.0594847229603314,0.45858054934735,0.0616687171945866,2.2378133631444,0.861613566041865,2.7487678299688
"STATE","RI",298,2021,135147,43903,12.3272752079524,11460,10963.2500061989,527,12,10.1346153846154,0.53157672756332,0.088814402095496,0.0324461512279222,0.286451049597845,0.0607116695154165,0.46842327243668,0.0847965548624831,1.90221426893653,0.766709252085209,2.07849350353832
"STATE","SC",1219,2011,743613,198437,NA,23198,0,0,NA,NA,0.530157487833053,0.358557475461026,0.0141162136756619,0.0655596392209389,0.0316091838093202,0.469842512166947,0.0311963346525679,3.23718933201144,0.441383234319109,1.67168846084825
"STATE","SC",1226,2013,747065,210932,15.305183806025,26641,48811.24,0,NA,NA,0.52477629121964,0.350404583269193,0.014759090574448,0.0740698600523381,0.0359901748843809,0.47522370878036,0.0356608862682631,3.24758226074885,0.414150863472668,1.71199847699415
"STATE","SC",1236,2015,767540,220773,15.1147201554411,29742,50780.9600248337,0,NA,NA,0.514655913698309,0.344651744534487,0.0155939755582771,0.0838379758709644,0.0412603903379628,0.485344086301691,0.0387497719988535,3.05106412597951,0.462795145451752,1.67628628663467
"STATE","SC",1243,2017,780670,224068,14.9457466051672,33288,52233.5899720192,1868,1,9.88359788359788,0.508710466650441,0.338342705624656,0.0159363111173735,0.0905542674881832,0.0464562491193462,0.491289533349559,0.0426402961558661,3.05234544102017,0.4628235585258,1.81618955126147
"STATE","SC",1249,2020,766747,228706,14.4980159289147,30066,52886.3400177956,1899,1,10.1010638297872,0.491199835147708,0.327169196618963,0.0171438557959796,0.109454618016112,0.0550324944212367,0.508800164852292,0.0392124129602072,3.66926127451348,0.474916700319652,1.93136707739776
"STATE","SC",1230,2021,759196,234318,13.975842571767,28336,54322.0200214386,1835,3,9.91891891891892,0.489454633586057,0.318915010089621,0.0173130522289369,0.115249553474992,0.0590677506203932,0.510545366413943,0.0373236950668865,3.57159230485621,0.439668038089443,2.28264149925424
"STATE","SD",668,2011,129110,36604,NA,3957,0,0,NA,NA,0.787235690496476,0.0280768337076911,0.0162032375493765,0.0402679885369065,0.12821624970955,0.212764309503524,0.0306482844086438,1.60952843947496,0.668622833321144,1.61073782734243
"STATE","SD",687,2013,135664,36473,13.7737919859322,3993,9849.43,0,NA,NA,0.761388430239415,0.0278334709281755,0.0177792192475528,0.0450377402995636,0.147961139285293,0.238611569760585,0.0294330109682746,1.37803933682126,0.729833926453144,1.58510640082819
"STATE","SD",688,2015,137870,36911,13.6289181689631,3549,10115.9900067467,0,NA,NA,0.751976499601073,0.0298179444404149,0.0176035395662581,0.0516210923333575,0.148980924058896,0.248023500398927,0.0257416406759991,1.22584175697115,0.78381069645178,1.5575014458146
"STATE","SD",698,2017,138768,37637,13.6674690593949,3733,10153.1599886529,222,1,4.44,0.733310273261847,0.0318156923786464,0.0174896229678312,0.0606407817364234,0.156743629655252,0.266689726738153,0.0269010146431454,1.39360732565924,0.697439075821821,1.56987386487306
"STATE","SD",696,2020,140077,40316,13.0923729045222,3558,10699.1300218478,222,1,5.04545454545455,0.721032003826467,0.0337600034266868,0.0172048230616018,0.0708681653661914,0.157135004319053,0.278967996173533,0.0254003155407383,1.18693420818949,0.634435151141595,1.85500883302904
"STATE","SD",695,2021,142518,41398,12.9499423247111,3738,11005.2999794483,198,1,4.71428571428571,0.711882007886723,0.0326906075022102,0.0166224617241331,0.0745169031280259,0.164288019758908,0.288117992113277,0.0262282659032543,1.4286552970181,0.510573503929966,1.90378535987667
"STATE","TN",1802,2011,982518,280197,NA,28166,0,0,NA,NA,0.681222125192617,0.23411072367122,0.0177869514858761,0.0524631609802568,0.0144170386700295,0.318777874807383,0.0286671592785069,1.9838555457258,0.320194981907354,1.56354204294688
"STATE","TN",1798,2013,989753,279939,14.917185193335,29249,66349.85,0,NA,NA,0.653188219687134,0.230686848132817,0.0183894365563934,0.0784529069373874,0.0192825886862682,0.346811780312866,0.0295518174736525,1.80773783620013,0.314870195402285,1.07084136372918
"STATE","TN",1818,2015,1000786,291337,14.5089433854726,33972,68977.180033803,0,NA,NA,0.64030272206046,0.225350874212869,0.0193487918496062,0.0897794333653748,0.0252181785116898,0.35969727793954,0.0339453189792823,2.04941394860544,0.361962715063803,1.31572312856444
"STATE","TN",1777,2017,989407,288749,14.4736988433179,36779,68358.9599804878,1874,1,8.63594470046083,0.634795387540213,0.211392278405146,0.0200675758307754,0.103546872015258,0.0301978862086078,0.365204612459787,0.0371727711649503,1.68184752848713,0.361401272066197,1.32446242517138
"STATE","TN",1829,2020,974570,293613,14.018928866775,34341,69518.1500142813,2089,1,8.06563706563707,0.605074032650297,0.213997968334753,0.0198805627097079,0.123269749735781,0.0409216372348831,0.394925967349703,0.0352370789168556,1.61082233915184,0.339037530032104,1.28331724084883
"STATE","TN",1825,2021,967245,297008,13.7395039076913,36624,70398.8300085962,2349,1,8.41935483870968,0.598970271234279,0.204521088245481,0.0206028462282048,0.131428955435283,0.0444768388567529,0.401029728765721,0.0378642432889289,1.63132265580539,0.30843746187314,1.36291630428217
"STATE","TX",8472,2011,5014251,1353304,NA,265191,0,0,NA,NA,0.303514323475231,0.127914617756471,0.0358115299772588,0.507414367569553,0.0253451612214865,0.696485676524769,0.052887460161049,1.45788499467277,0.496193392861388,1.26631432571445
"STATE","TX",8574,2013,5180948,1403978,15.7131943540267,283823,329719.59,0,NA,NA,0.293731571905373,0.125533589605609,0.0373765573404713,0.515919866402828,0.0274384147457183,0.706268428094627,0.0547820591907118,1.69547690828318,0.48689462578265,1.39331402411704
"STATE","TX",8616,2015,5312904,1489586,15.1796732292982,349188,350001.21015422,0,NA,NA,0.284045975609572,0.125330704262678,0.0404349485704993,0.522607221963732,0.027581149593518,0.715954024390428,0.0657245077268477,1.48720119475941,0.48182119980445,1.22493456006409
"STATE","TX",8758,2017,5397857,1547708,14.8305490735455,384870,363968.789910052,14485,1,12.0809007506255,0.275317593630213,0.125969250389553,0.0435787757993589,0.526853897759796,0.0282804824210793,0.724682406369787,0.0713005179648146,1.50796269793772,0.469017818192766,1.18975089282151
"STATE","TX",8795,2020,5329177,1610229,14.3125501424641,388352,372342.940073887,14708,1,12.2261014131338,0.263242335542618,0.127024867066716,0.0472373126281976,0.534117181696161,0.0324757462550034,0.736757664457382,0.0728727906766842,1.46856387983834,0.461884503035171,1.11831444601737
"STATE","TX",8792,2021,5246448,1635499,14.0170467578581,382352,374290.539985448,14633,1,12.043621399177,0.264236107934359,0.126351009292382,0.0482164313836714,0.526936510187464,0.0342599412021238,0.735763892065641,0.0728782597292492,1.53459974144818,0.431251972853028,1.17039560611226
"STATE","UT",981,2011,597785,160699,NA,29897,0,0,NA,NA,0.770358908303152,0.0143479679148858,0.0182774743427821,0.152581613790911,0.0444340356482682,0.229641091696848,0.0500129645273802,1.40707442963152,0.602923254181619,1.47904567874536
"STATE","UT",990,2013,631578,173850,23.4334111382334,30839,26952.03,0,NA,NA,0.758462137693207,0.0132683532358632,0.0173391093419973,0.162337826840074,0.0485925728888593,0.241537862306793,0.0488284899094015,1.26929512431318,0.561431130756036,1.49174003468199
"STATE","UT",1009,2015,665998,183805,23.2433911176157,35975,28653.2200327367,0,NA,NA,0.755976744674909,0.0141922348115159,0.0171246760500782,0.161620605467284,0.0510857389962132,0.244023255325091,0.0540166787287649,1.42113622490167,0.570525774949604,1.59813083665161
"STATE","UT",1029,2017,662394,192763,21.821132275973,35621,30355.6200302839,1532,1,9.39877300613497,0.742669770559516,0.0143464463748162,0.0170683913199697,0.172833691126429,0.0530817006192689,0.257330229440484,0.053776151354028,1.62998126019017,0.552486410423214,1.43725851328278
"STATE","UT",1060,2020,671631,204554,20.4804386671185,33820,32793.780002296,1750,1,10.233918128655,0.739641261347377,0.0143158966754066,0.0174485692292345,0.181510382933486,0.0577638614060399,0.260358738652623,0.0503550312597245,1.38138313393639,0.459988203766906,1.33739971709136
"STATE","UT",1043,2021,684212,209847,21.0532793868696,35228,32499.0699751377,1701,1,10.0058823529412,0.721500061384483,0.0148755064219862,0.0173104242544708,0.180511303514116,0.0658027044249443,0.278499938615517,0.0514869660280732,1.58938524806267,0.502295858480525,1.6147223518085
"STATE","VA",1984,2011,1274405,376609,NA,84158,0,0,NA,NA,0.534964159745136,0.239264597988865,0.0606118149253966,0.118053523016623,0.0471059043239786,0.465035840254864,0.0660370918193196,2.20952967517606,0.613283591658336,1.55244023170956
"STATE","VA",1969,2013,1277821,376124,13.9787283526354,84477,91411.82,0,NA,NA,0.521126981009077,0.232565437569112,0.0639862703774629,0.131182693037601,0.0511386180067474,0.478873018990923,0.0661101985332844,2.07662891948332,0.593551765153122,1.55384437354561
"STATE","VA",1971,2015,1287082,386506,13.9911668950392,88948,91992.469938755,0,NA,NA,0.504063455164473,0.22887974503567,0.0665194602985668,0.143701799885322,0.0568355396159685,0.495936544835527,0.0691082619444604,1.9744604078288,0.613886483761194,1.63638721872802
"STATE","VA",1982,2017,1294226,391435,13.7465806868382,91346,94148.9399788827,4800,22,15.8940397350993,0.489880438192402,0.223864301907086,0.0695365415313863,0.156913089367699,0.0598056290014263,0.510119561807598,0.0705796360141119,2.070298676312,0.597965882219074,1.71212200125075
"STATE","VA",1984,2020,1248416,394357,12.9430211578673,90857,96454.7600419521,4724,2,15.4885245901639,0.463237414451593,0.22098563299413,0.0744431343398354,0.174485908543306,0.0668479096711353,0.536762585548407,0.0727778240586471,1.97120909602396,0.574171708819286,1.78877639052767
"STATE","VA",1954,2021,1238267,395126,12.6624260494977,81803,97790.659954071,4445,3,14.866220735786,0.460810148376723,0.215245984912785,0.0744718223129583,0.180608059489593,0.0688639849079399,0.539189851623277,0.066062488946245,2.09011739929927,0.536103577657099,2.0001780701396
"STATE","VT",295,2011,79940,21741,NA,4214,0,0,NA,NA,0.915211408556417,0.0238428821616212,0.0210032524393295,0.0127220415311484,0.0272204153114836,0.0847885914435826,0.0527145359019264,1.30411039090831,0.439845371127839,1.70054331037741
"STATE","VT",307,2013,84343,22198,10.3621207560615,4338,8139.55,0,NA,NA,0.907378205660221,0.024009105675634,0.0223729295851464,0.0149271427385794,0.0313126163404195,0.0926217943397792,0.0514328397140249,1.30482669437966,0.756115502625681,1.05359077923357
"STATE","VT",306,2015,83429,23148,10.3922262335264,3816,8028.01999545097,0,NA,NA,0.897877236932002,0.0253149384506586,0.0233731676035911,0.0177036761797457,0.0357309808340026,0.102122763067998,0.0457394910642582,1.53780027699508,0.644833004125378,1.17362889271767
"STATE","VT",302,2017,83057,22153,10.3612600288099,3429,8016.10998749733,359,4,7.03921568627451,0.898370998230131,0.0241039286273282,0.0235862118785894,0.0182164056009728,0.0357224556629784,0.101629001769869,0.0412849007308234,1.61407358404754,0.714729571571311,1.22506024701275
"STATE","VT",298,2020,78255,21771,9.62932245526037,2938,8126.74000310898,351,1,7.16326530612245,0.885591974953677,0.0271548143888569,0.0230017251293847,0.0242029263305859,0.0400485591974954,0.114408025046323,0.037543926905629,2.36797566605706,0.7241982083424,1.27043773829728
"STATE","VT",296,2021,76538,21885,9.39273302475568,3412,8148.63999629021,334,1,6.68,0.885690767984531,0.0269147351642321,0.0212051529958975,0.0250333167838198,0.04115602707152,0.114309232015469,0.0445791632914369,2.20654209758734,0.766922755413533,1.19393384792531
"STATE","WA",2256,2011,1063323,324992,NA,53406,0,0,NA,NA,0.598454091560137,0.0481443550078386,0.0719941165572455,0.19626679757703,0.0851406392977487,0.401545908439863,0.050225566455348,1.32630833572644,0.564866045133333,1.77071376655603
"STATE","WA",2282,2013,1072558,326473,19.5469792847851,56270,54870.78,0,NA,NA,0.577056905081124,0.0459779331280919,0.0722226676785778,0.211077629368295,0.0936648647439113,0.422943094918876,0.0524633632866474,1.43183621483395,0.554393624942281,1.66937191483037
"STATE","WA",2305,2015,1097426,334581,19.2761277679175,63940,56931.8699903265,0,NA,NA,0.556247983918733,0.0448522269383084,0.0737653381640311,0.225616123547282,0.0995183274316446,0.443752016081267,0.0582636095736751,1.20875996274745,0.538563971422612,1.60845564598568
"STATE","WA",2339,2017,1120229,338260,18.5025205502379,67798,60544.6699523106,3135,1,11.2365591397849,0.540119029234201,0.0440624193803231,0.0770324638980066,0.234302093589793,0.104483993897676,0.459880970765799,0.0605215540751043,1.14112597015361,0.555032911668773,1.53851683043073
"STATE","WA",2404,2020,1085645,340595,17.3930366991746,57384,62418.3699935228,2649,1,9.88432835820896,0.507269871827347,0.0469260209368624,0.0844742065776566,0.250236495355296,0.112078994514782,0.492730128172653,0.0528570573253688,1.30145889759011,0.496076217037578,1.72069143234817
"STATE","WA",2354,2021,1069071,340344,16.4749976626048,60716,64890.5099650845,2793,1,9.46779661016949,0.500691722065232,0.0471689906470197,0.0850355121409149,0.253914847563913,0.11318892758292,0.499308277934768,0.0567932344998602,1.11168629290139,0.489940554563909,1.6594519193193
"STATE","WI",2242,2011,876664,265963,NA,44612,0,0,NA,NA,0.734162689468257,0.0987117071078543,0.0357993484390827,0.0972835658815692,0.0340426891032368,0.265837310531743,0.0508883677212706,2.73391804237985,0.824765085235684,1.71822006546213
"STATE","WI",2244,2013,874859,263732,14.9036041359993,47717,58701.17,0,NA,NA,0.721268227222901,0.0970453524510807,0.0366607647632361,0.105317542598293,0.0397081129644891,0.278731772777099,0.0545425034205512,2.46513762440493,0.829584575792183,1.64026546938543
"STATE","WI",2232,2015,870953,263390,14.2088907668451,55283,61296.3400374837,0,NA,NA,0.708343619001255,0.0947146401700207,0.0383591307452871,0.113192101066303,0.0453905090171341,0.291656380998745,0.0634741484328087,2.09121058303141,0.82077331051198,1.51736277448652
"STATE","WI",2235,2017,863601,261461,14.1572936350216,60779,61000.4300443176,3830,1,8.94859813084112,0.696810216755191,0.091832918211072,0.0399235295003132,0.120566094759038,0.0508672407743854,0.303189783244809,0.0703785660275984,2.24216781610338,0.837624984638914,1.47669076684526
"STATE","WI",2203,2020,820887,261058,13.3331914859934,59571,61567.179985553,4033,4,9.37906976744186,0.682071953874285,0.0903510470990526,0.03972897609537,0.129249214569119,0.0586499725297148,0.317928046125715,0.0725690624897215,2.03727444323607,0.771013097401943,1.37152353535267
"STATE","WI",2147,2021,793100,262324,12.9020251453346,55323,61470.969949767,4124,1,9.63551401869159,0.675245240196697,0.0895322153574581,0.041779094691716,0.132763838103644,0.0606796116504854,0.324754759803303,0.0697553902408271,2.02654767528348,0.750564061355213,1.49106669671868
"STATE","WV",733,2011,286313,79054,NA,8710,0,0,NA,NA,0.911237002860506,0.0518593287765487,0.00776073737483104,0.0129508614697901,0.0161920695183244,0.0887629971394942,0.0304212522658769,1.421714977153,0.270670347492913,0.699557555634827
